ID,LocationName,Latitude,Longitude,ServiceCenter,Province,Type
1022315471,cmi-tt13-24kolt01 (บ้านถ้ำตับเต่า หมู่ 13),19.66381814313,99.14325020370,DE,เชียงใหม่,D
1022315474,cmi-ptd9-24kolt01 (บ้านปางต้นเดื่อ หมู่ 9),20.08947304189,99.28842963509,DE,เชียงใหม่,D
1022315475,cmi-jsn7-24kolt01 (บ้านจัดสรร หมู่ 7),19.92082820383,99.28179219162,DE,เชียงใหม่,D
1022315476,cmi-hki5-24kolt01 (บ้านห้วยไคร้ หมู่ 5),19.81512888457,99.21820954570,DE,เชียงใหม่,D
1022315477,cmi-dcn3-24kolt01 (บ้านดอนชัยเหนือ หมู่ 3),20.02075061433,99.27184250765,DE,เชียงใหม่,D
1022315478,cmi-mak1-24kolt01 (บ้านแม่คะ หมู่ 1),19.85232335317,99.20418068642,DE,เชียงใหม่,D
1022315479,cmi-ymn3-24kolt01 (บ้านยั้งเมิน หมู่ 3),18.98362369967,98.57390099140,DE,เชียงใหม่,D
102231548,cmi-tk10-24kolt01 (บ้านท่ากอม่วง หมู่ 10),18.20833789301,98.63554682310,DE,เชียงใหม่,D
1022315480,cmi-rm14-24kolt01 (บ้านหลังม่อน หมู่ 14),18.45756925244,98.77451790569,DE,เชียงใหม่,D
1022315481,cmi-mts8-24kolt01 (บ้านใหม่ทุ่งสน หมู่ 8),18.15320317437,98.28810029020,DE,เชียงใหม่,D
1022315482,cmi-wlg4-24kolt01 (บ้านวังหลวง หมู่ 4),17.98211819361,98.68589483123,DE,เชียงใหม่,D
1022315483,cmi-sts7-24kolt01 (บ้านสันติสุข หมู่ 7),17.92107247510,98.72395455837,DE,เชียงใหม่,D
1022315488,OLT BigRock บ้านหลวง,18.52958859147,98.60897590675,DE,เชียงใหม่,D
102231549,cmi-pdd2-24kolt01 (บ้านแพะดินแดง หมู่ 2),18.11062567342,98.60578693390,DE,เชียงใหม่,D
1022315490,OLT BigRock บ้านแกน้อย,19.67820130000,98.78116430000,DE,เชียงใหม่,D
1022315491,OLT BigRock บ้านปางกลาง,19.51454987557,98.78640967302,DE,เชียงใหม่,D
1022315492,OLT BigRock บ้านพุย,18.03849980450,98.30302998651,DE,เชียงใหม่,D
1022315493,CMI_BMKG_OLT01_(บ้านเมืองคอง),19.38348980418,98.71756409245,DE,เชียงใหม่,D
1022315494,OLT ฺBigRock ยางเปียง,17.77823000000,98.48716000000,DE,เชียงใหม่,D
1022315495,OLT บ้านแม่ลานหลวง,17.73373686220,98.35577022855,DE,เชียงใหม่,D
1022315496,OLT BigRock แม่หลองหลวง,17.68524867967,98.25363319420,DE,เชียงใหม่,D
102301102,OLT_แม่แรม,18.91919878426,98.91050942586,NT2,เชียงใหม่,D
10230111,OLT (แม่ปูคา),18.78593283370,99.12841824100,NT2,เชียงใหม่,D
102301113,CMI_FAN_OLT01_(ฝาง),19.91974491938,99.20746378588,NT2,เชียงใหม่,C
102301114,OLT_ดอยอ่างขาง_DAK,19.91974166595,99.04817395648,NT2,เชียงใหม่,D
102301116,OLT TOT ท่าตอน,20.05810921319,99.35868305463,NT2,เชียงใหม่,D
102301118,cmi_ssi_olt04_(สันทรายZTE),18.84276074730,99.04360027992,NT2,เชียงใหม่,
102301119,CMI_MRM_OLT01_(แม่ริม),18.91817836262,98.95133156403,NT2,เชียงใหม่,C
102301120,CMI_BOS_OLT01_(บ่อสร้าง),18.76820000000,99.06898000000,NT2,เชียงใหม่,C
102301145,CMI_MTG_OLT01_(แม่แตง),19.12122061159,98.94249908614,NT2,เชียงใหม่,C
102301155,CMI_CMI3_OLT03_(เชียงใหม่ 3/3),18.79504547847,99.01826339847,NT2,เชียงใหม่,D
102301156,CMI_OP_OLT01_(ออร์คิดเพลส),18.82772070858,99.05536705040,NT2,เชียงใหม่,D
102301157,OLT_เชียงใหม่ 3/4 (XGpon),18.79504547847,99.01826339847,NT2,เชียงใหม่,D
102301158,cmi_pjp7_olt01_ปางจำปี ม.7,18.90267827270,99.28620444337,NT2,เชียงใหม่,D
102301159,cmi_ptg5_olt01_พงษ์ทอง ม.5,18.93303255149,99.34745882080,NT2,เชียงใหม่,D
102301160,CMI_RKL_OLT01_(ร้องขี้เหล็ก),18.85723106275,99.10266637802,NT2,เชียงใหม่,D
102301163,CMI_TKP7_OLT01_(ทุ่งข้าวพวง ม.7),19.55238109291,98.95807773438,NT2,เชียงใหม่,D
102301164,cmi_mtk1_olt01_บ้านแม่ตะไคร้ หมู่ 1,18.71864409638,99.30041653621,NT2,เชียงใหม่,D
102301167,OLT_ห้วยทราย ม.2_HSI2,18.95772561320,98.92070531845,NT2,เชียงใหม่,D
10230118,CMI_WASK_OLT01_(วัดสันโค้ง),18.74172641521,99.16132480469,NT2,เชียงใหม่,D
102301187,OLT_ห้วยจะค่าน_HJK9,19.60404664779,99.07054137302,NT2,เชียงใหม่,D
102301188,CMI_BMPK_OLT01_(บ้านแม่ปาคี),19.51376441789,99.17215372831,NT2,เชียงใหม่,D
102301190,CMI_POYG_OLT01_(โป่งแยง),18.88413543987,98.82028192844,NT2,เชียงใหม่,D
102301192,CMI_MPAM3_OLT01_(บ้านแม่ป๋าม หมู่ 3),19.44186077533,99.02970701303,NT2,เชียงใหม่,D
102301193,cmi_nhlg_olt01_(หนองห้วยลึก),19.53720994856,99.05452110647,NT2,เชียงใหม่,D
102301194,cmi_boke_olt01_(บ่อแก้ว ม.5),18.84884729015,98.56376904922,NT2,เชียงใหม่,D
102301195,cmi_pln4_olt01_(ป่าลาน ม.4),18.96830440762,98.72621769260,NT2,เชียงใหม่,D
102301196,OLT_USO_ปางเติม ม.4_สะเมิง,18.94617197352,98.67531765006,NT2,เชียงใหม่,D
102301197,cmi_mky2_olt01_(เมืองก๋าย ม.2),19.17701505250,98.80946746795,NT2,เชียงใหม่,D
102301198,cmi_nhk4_olt01_(บ้านหนองก๋าย ม.4),19.03138006663,98.86569671885,NT2,เชียงใหม่,D
102301199,OLT_เมืองนะ ม.10 (FTTx),19.73659661340,98.96398894476,NT2,เชียงใหม่,D
10230120,CMI_TPYHP_OLT01_(เชียงใหม่ 3 Cab#055 รพ.เทพปัญญา),18.81002812655,99.01119620171,NT2,เชียงใหม่,D
102301200,CMI_PHR_OLT01_(พร้าว),19.36423289418,99.20060537743,NT2,เชียงใหม่,C
102301201,CMI_MJO_OLT01_(แม่โจ้),18.89124260686,99.01541762041,NT2,เชียงใหม่,C
102301202,CMI_SKP_OLT01_(สันกำแพง),18.75085473286,99.11345866229,NT2,เชียงใหม่,C
102301203,CMI_DOS_OLT01_(ดอยสะเก็ด),18.87700000000,99.14052000000,NT2,เชียงใหม่,C
102301204,CMI_CPKN_OLT01_(ไชยปราการ),19.73174922575,99.14236657309,NT2,เชียงใหม่,C
102301205,CMI_NOGH_OLT01_(เคหะหนองหอย),18.75995179230,99.00730507738,NT2,เชียงใหม่,D
102301206,CMI_BPT_OLT01_(บ้านปากทาง),19.14155395586,98.94822804551,NT2,เชียงใหม่,D
102301208,CMI_KEL9_OLT01_(ขี้เหล็กจอมแจ้ง),19.05650888852,98.92907775632,NT2,เชียงใหม่,D
10230121,CMI_CAB015_OLT01_(เชียงใหม่ 3 Cab#015),18.77394198288,99.02844646246,NT2,เชียงใหม่,D
102301210,CMI_MAN_OLT01_(แม่ออน),18.77626389619,99.24994308004,NT2,เชียงใหม่,D
102301211,CMI_MAI_OLT01_(แม่อาย),20.03798746040,99.30287113625,NT2,เชียงใหม่,C
102301212,CMI_SMG_OLT01,18.85094430986,98.73228072884,NT2,เชียงใหม่,C
102301213,CMI_BTMK_OLT01_(บ้านท่ามะแกง),20.06259436220,99.44934040871,NT2,เชียงใหม่,D
102301214,OLT ม่อนปิ่น (FTTx),19.91275441813,99.16746706333,NT2,เชียงใหม่,D
102301215,CMI_WHG_OLT01_(เวียงแหง),19.56229367682,98.63929262161,NT2,เชียงใหม่,D
102301217,cmi_hyk3_olt01_บ้านห้วยแก้ว หมู่ 3,18.85956595174,99.27702069283,NT2,เชียงใหม่,D
102301218,CMI_BUKG_OLT01_(บวกค้าง),18.70563000000,99.10690800000,NT2,เชียงใหม่,D
10230122,CMI_MNGIT_OLT01_(เมืองงาย),19.46170030950,98.96436080899,NT2,เชียงใหม่,D
102301223,OLT เจดีย์แม่ครัว,18.97884705476,98.98137532129,NT2,เชียงใหม่,D
102301224,OLT สันกลาง ม.1 (FTTx),18.79605833610,99.04588937759,NT2,เชียงใหม่,D
102301225,CMI_MHP_OLT01_(แม่หอพระ),19.11111000000,99.01817100000,NT2,เชียงใหม่,D
102301226,CMI_KAKN_OLT01_(กาญจน์กนก 1),18.73878318724,99.07553820965,NT2,เชียงใหม่,C
10230123,OLT แม่รวม,18.81953880124,99.30233926144,NT2,เชียงใหม่,D
102301231,OLT_ห้วยทราย สันกำแพง,18.78776012194,99.16371345520,NT2,เชียงใหม่,D
102301232,CMI_SRR2_OLT01_(สำราญราษฎร์ ม.2),18.81000000000,99.09760000000,NT2,เชียงใหม่,D
102301234,OLT สันทรายcab#006,18.81158984426,99.02910000000,NT2,เชียงใหม่,D
102301240,CMI_TLY2_OLT_(ตลาดใหญ่ ม.2),18.81030000000,99.12190000000,NT2,เชียงใหม่,D
10230125,CMI_MSAN047CMI3_OLT01_(CMI3_Cab047),18.78699314040,99.00935452140,NT2,เชียงใหม่,D
10230130,CMI_CMI3CAB043_OLT01_(เชียงใหม่ 3 Cab#043 หน้าสารสาสน์),18.78424047464,99.02247220840,NT2,เชียงใหม่,D
10230134,CMI_SNK5_OLT01_(สันกลาง ม.5),18.76347826575,99.05494276531,NT2,เชียงใหม่,D
10230135,CMI_PEFH_OLT01_(เพอร์เฟกโฮม),18.75800907080,99.04754780451,NT2,เชียงใหม่,D
10230136,CMI_SPL7_OLT01_(สันปูเลย ม.7),18.80409715840,99.06241714954,NT2,เชียงใหม่,D
10230137,CMI_NOPK_OLT01_(หนองป่าครั้ง),18.78557436167,99.03705902385,NT2,เชียงใหม่,D
10230138,OLT_สันโป่ง_SAPO,18.95048000000,98.94568900000,NT2,เชียงใหม่,D
10230141,CMI_TLK_OLT01_(ตลาดขวัญ ม.5),18.84755046129,99.08167657394,NT2,เชียงใหม่,D
10230146,OLT_บ่อสร้าง Cab#001,18.77555497788,99.05947744846,NT2,เชียงใหม่,D
10230147,CMI_PAP2_OLT01_(ป่าไผ่ ม.2),18.89600000000,99.04930000000,NT2,เชียงใหม่,D
10230148,CMI_CMI3CAB031_OLT01_(เชียงใหม่ 3 Cab#031 สันกู่เหล็ก),18.80258832155,99.01175055653,NT2,เชียงใหม่,D
10230150,OLT_เชียงดาว_CDO,19.37324620044,98.96454147982,NT2,เชียงใหม่,C
10230154,CMI_MUKA_OLT01_(เหมืองแก้ว),18.91862238988,98.97497833338,NT2,เชียงใหม่,D
10230155,OLT TOT บ้านในฝัน 4,18.71776754017,99.13883716431,NT2,เชียงใหม่,D
10230158,CMI_ONT3_OLT01_(ออนใต้ ม.3),18.73477686232,99.20769483414,NT2,เชียงใหม่,D
10230197,cmi_cmi3_olt01_(เชียงใหม่ 3/1),18.79504547847,99.01826339847,NT2,เชียงใหม่,C
10230198,CMI_CMI3_OLT02_(เชียงใหม่ 3/2),18.79504547847,99.01826339847,NT2,เชียงใหม่,C
102302100,CMI_RPTP_OLT01_(โรงพักช้างเผือกเก่า),18.82991476979,98.97801473737,NT2,เชียงใหม่,D
102302101,CMI_CMI3CAB027_OLT01_(เชียงใหม่ 3 Cab#027),18.82662194937,99.01200086441,NT2,เชียงใหม่,D
102302134,CMI_CMI2_OLT03_(เชียงใหม่ 2/3),18.80591411287,98.96773192173,NT2,เชียงใหม่,D
102302136,CMI_RSS3_OLT01_ (ภาคขายและบริการภูมิภาค ที่ 3),18.69427445514,99.05106199762,NT2,เชียงใหม่,C
102302137,cmi_baap_olt01_(มบ.เอื้ออาทรป่าตัน),18.84260000000,98.98534000000,NT2,เชียงใหม่,D
102302138,CMI_WACM_OLT01_(วัดเชียงมั่น),18.79344677923,98.98879453540,NT2,เชียงใหม่,D
102302139,CMI_AMPM_OLT01_(อำเภอเมือง),18.79072218442,98.98424953222,NT2,เชียงใหม่,D
102302141,CMI_DST_OLT01_(ดอยสุเทพ),18.80293920129,98.92053753700,NT2,เชียงใหม่,C
10230220,CMI_CHTA_OLT01_(โชตนา ซ.6),18.81483402812,98.98322402927,NT2,เชียงใหม่,D
10230233,CMI_CMI2_OLT04_(เชียงใหม่ 2/4 XGpon),18.80591411287,98.96773192173,NT2,เชียงใหม่,D
10230236,CMI_STT1_OLT01_(สันติธรรม),18.80135411630,98.98161292076,NT2,เชียงใหม่,D
10230237,CMI_KSCP_OLT01_(ขนส่งช้างเผือก),18.80085297158,98.98607950430,NT2,เชียงใหม่,D
1023024,CMI_CMI1CAB017_OLT01_(เชียงใหม่ 1 Cab#017_วังสิงห์คำ),18.80833883425,99.00264034891,NT2,เชียงใหม่,D
10230255,cmi_cmgc_olt03_(ศูนย์ราชการเชียงใหม่ ZTE),18.84067321692,98.96928898978,NT2,เชียงใหม่,C
10230256,OLT ศูนย์ราชการเชียงใหม่ c600,18.84067321692,98.96928898978,NT2,เชียงใหม่,C
10230257,CMI_FHM2_OLT01_(ฟ้าฮ่าม ม.2),18.81486223664,99.00354654160,NT2,เชียงใหม่,D
10230291,CMI_HOMA_OLT01_(โฮมมอลล์),18.84785301962,99.01226823089,NT2,เชียงใหม่,D
10230238123,cmi_bnch_olt01_บ้านช้าง (Huawei),19.15072292877,98.85824568527,NT2,เชียงใหม่,D
1023023814,cmi_cmgc_olt01_(ศูนย์ราชการเชียงใหม่ HW),18.84067321692,98.96928898978,NT2,เชียงใหม่,C
1023023818,cmi_mnw_olt01_แม่นาวาง (Huawei),19.99969633996,99.34375793304,NT2,เชียงใหม่,D
1023023820,cmi_mpg_olt01_(แม่ปั๋ง_Huawei),19.23654571343,99.18455273476,NT2,เชียงใหม่,D
1023023821,OLT บ้านนาเม็ง (FTTx) Huawei,19.11160791655,99.17977840271,NT2,เชียงใหม่,D
1023023823,OLT ป่าแป๋ (FTTx) Huawei,19.12152900000,98.70860300000,NT2,เชียงใหม่,D
1023023824,OLT สันผีเสื้อ (FTTx) Huawei,18.85384993803,98.98648769226,NT2,เชียงใหม่,D
1023023826,OLT แม่ข่า (FTTx) Huawei,19.80242308825,99.16775137749,NT2,เชียงใหม่,D
1023023827,OLT_หนองแหย่ง E001 (Huawei)_NNG-E001,18.89450341196,99.09526418921,NT2,เชียงใหม่,D
1023023829,OLT สันป่ายาง (FTTx) Huawei,19.04810717078,98.86637569036,NT2,เชียงใหม่,D
1023023830,olt สันต้นหมื้อ,19.95715533783,99.27227485093,NT2,เชียงใหม่,D
1023023831,cmi_spp2_olt01_สันป่าเปา (Huawei),18.85900000000,99.08590000000,NT2,เชียงใหม่,D
1023023832,OLT_แม่สูน (Huawei),19.83852161872,99.17060524788,NT2,เชียงใหม่,D
1023023833,CMI_BHKL_OLT_(บ้านห้วยข้าวลีบ-ห้วยหอย),18.62921983228,98.64084020270,NT2,เชียงใหม่,D
1023023834,OLT_แม่งอน ม.12 (Huawei)_MN12,19.80372526076,99.09889370766,NT2,เชียงใหม่,D
1023023850,OLT_แม่วิน ม.11_MW11,18.66042723052,98.66685420837,NT2,เชียงใหม่,
1023023877,cmi_nng_olt01_หนองแหย่ง,18.88629132034,99.10181195107,NT2,เชียงใหม่,C
1023023878,cmi_sppg_olt01_สบเปิง,19.10368020896,98.83789063063,NT2,เชียงใหม่,C
1023023879,cmi_mkp_olt01_(เมืองแกนพัฒนา),19.14446025748,99.01657134857,NT2,เชียงใหม่,C
1023023880,cmi_oki_olt01_(อมก๋อย),17.80020797944,98.36175333862,NT2,เชียงใหม่,C
1023023890,cmi_maw_olt01_(แม่วาง Huawei),18.61365237328,98.77340227928,NT2,เชียงใหม่,C
1023023891,cmi_ssi_olt03_(สันทรายHuawei),18.84276074730,99.04360027992,NT2,เชียงใหม่,
1023023893,CMI_MTE_OLT_(แม่แต Huawei),19.01358486909,98.96056145992,NT2,เชียงใหม่,D
1023033173,CMI_MATT_OLT01_(แม่ทา),18.60081524836,99.27188277807,NT2,เชียงใหม่,D
10230410,CMI_DOPI_OLT01_(ดอนปิน),18.73720000000,98.95512000000,NT2,เชียงใหม่,D
102304100,cmi_cmi1_olt01_(เชียงใหม่ 1),18.78918334396,99.00253497052,NT2,เชียงใหม่,C
102304103,cmi_cmi4_olt03_(เชียงใหม่ 4/3),18.76883664390,98.97956845359,NT2,เชียงใหม่,D
102304107,cmi_cmi4_olt01_เชียงใหม่ 4/4_XGpon,18.76883664390,98.97956845359,NT2,เชียงใหม่,C
10230411,CMI_SPHPA_OLT01_(รพ.สันป่าตอง),18.59845425588,98.88865143623,NT2,เชียงใหม่,D
102304114,CMI_SPI_OLT01_(สารภี),18.70183000000,99.04243416931,NT2,เชียงใหม่,C
102304117,น้ำแพร่ ม.4,18.68591461557,98.89614940698,NT2,เชียงใหม่,
102304120,CMI_SPT_OLT01_(สันป่าตอง),18.62788148432,98.89766864466,NT2,เชียงใหม่,C
102304125,CMI_BNT_OLT01_(บ้านกาด),18.59960645788,98.81682023314,NT2,เชียงใหม่,D
102304127,CMI_CAB002_OLT01_(เชียงใหม่ 1 Cab002),18.79610651114,98.99661617116,NT2,เชียงใหม่,D
102304128,OLT มะขามหลวง (FTTx),18.59426158637,98.91282350388,NT2,เชียงใหม่,D
102304130,OLT_แม่โถ,18.25130275204,98.20152666078,NT2,เชียงใหม่,D
102304135,CMI_BNH_OLT01_(บ้านหนองห่าย),18.45114731494,98.72482613711,NT2,เชียงใหม่,C
102304156,CMI_CTG_OLT01_(จอมทอง),18.41806781372,98.67551731779,NT2,เชียงใหม่,D
102304157,CMI_DTO_OLT_(ดอยเต่า),17.96039000000,98.68057900000,NT2,เชียงใหม่,D
102304158,CMI_BNSS_OLT01_(แสนสราญ),18.72171275575,98.91562335181,NT2,เชียงใหม่,C
102304159,CMI_MCM_OLT01_(แม่แจ่ม),18.49691601617,98.36478881525,NT2,เชียงใหม่,D
10230416,CMI_TR10_OLT01_(ทุ่งรวงทอง ม.10),18.56326575227,98.83879667197,NT2,เชียงใหม่,D
102304160,OLT_น้ำซุ้ม_NSUM,18.77609150716,98.85448545780,NT2,เชียงใหม่,D
10230417,CMI_CMIL_OLT01_(เชียงใหม่แลนด์),18.76879333761,98.99878239021,NT2,เชียงใหม่,D
10230418,CMI_WAUM_OLT01_(วัดอุโมงค์),18.79278770084,98.95504511101,NT2,เชียงใหม่,D
10230419,CMI_STKN_OLT01_(เศรษฐีกาญจน์),18.72159831983,99.02041375637,NT2,เชียงใหม่,D
102304192,OLT TOT แม่ก๊า,18.51985808487,98.88421506252,NT2,เชียงใหม่,D
102304193,CMI_PONO_OLT01_(โป่งน้อย),18.76942031658,98.94536052513,NT2,เชียงใหม่,D
102304194,OLT_ตำรวจภูธร ภาค 5_PPR5,18.75845903347,98.99902433720,NT2,เชียงใหม่,D
102304195,CMI_BATW_OLT01_(บ้านถวาย),18.68959290130,98.94593102083,NT2,เชียงใหม่,D
102304196,OLT บ้านขวัญเวียง 2_KWW2,18.71804039384,98.96296345939,NT2,เชียงใหม่,D
102304198,cmi_emr1_olt01,18.74400000000,98.94061700000,NT2,เชียงใหม่,D
102304199,CMI_WADC_OLT01_(วัดดอนจืน),18.73131213924,99.02176410522,NT2,เชียงใหม่,D
10230420,CMI_WTPK_OLT01_(วัดปากกอง),18.67811000000,99.04032000000,NT2,เชียงใหม่,D
102304200,CMI_HDG_OLT01_(หางดง),18.71275398710,98.93839921859,NT2,เชียงใหม่,C
102304202,OLT (เชียงใหม่ 1),18.78918334396,99.00253497052,NT2,เชียงใหม่,D
102304203,CMI_HOT_OLT01_(ฮอด),18.19418590378,98.61074968221,NT2,เชียงใหม่,D
102304208,OLT หนองตองพัฒนา (FTTx),18.62283263946,98.94012038889,NT2,เชียงใหม่,D
102304209,CMI_BKG_OLT01_(บ้านกลาง),18.55742623202,98.87451083031,NT2,เชียงใหม่,D
10230421,CMI_NFK_OLT01_(หนองแฝก),18.69302423084,99.02111466071,NT2,เชียงใหม่,D
102304213,OLT บ้านขุนกลาง (FTTx),18.53708557946,98.52129340734,NT2,เชียงใหม่,D
10230422,OLT_หนองตอง ม.9,18.60344376030,98.93931300011,NT2,เชียงใหม่,D
102304221,CMI_MNC5_OLT01_(แม่นาจร),18.68323043136,98.37859331164,NT2,เชียงใหม่,D
102304222,CMI_BAT9_OLT01_(บ้านตาล),18.10031007459,98.68766552090,NT2,เชียงใหม่,D
102304223,CMI_NBL4_OLT01_(น้ำบ่อหลวง ม.4),18.64703198771,98.86972308722,NT2,เชียงใหม่,D
102304224,cmi_stw_olt01_(สันทรายมหาวงศ์),18.64176692801,98.95765047607,NT2,เชียงใหม่,D
102304225,CMI_B3L_OLT_(บ้านสามหลัง),18.51698158031,98.84411603775,NT2,เชียงใหม่,D
102304229,CMI_BASP_OLT01_(บ้านแสงเพชร),18.74905939007,98.97953993420,NT2,เชียงใหม่,D
102304233,OLT ท่าวังพร้าว หมู่ 1 (FTTx),18.53856817168,98.86241943207,NT2,เชียงใหม่,D
10230427,CMI_BBS_OLT01_(บ้านบุญส่ง),18.73765485501,98.99006936271,NT2,เชียงใหม่,D
10230429,CMI_PYCP_OLT01_(พญาชมพู),18.71700543371,99.05433685150,NT2,เชียงใหม่,D
10230430,OLT_ห้วยม่วงฝั่งซ้าย_HMFS,18.25251924393,98.72560708466,NT2,เชียงใหม่,D
10230431,CMI_KAKN3_OLT01_(กาญจน์กนกวิลล์ 3),18.73374558121,98.99632067051,NT2,เชียงใหม่,D
10230433,CMI_DOCH_OLT01_(ดอนชัย),18.73887663894,98.98035734722,NT2,เชียงใหม่,D
10230434,CMI_WATA_OLT01_(บ้านวังตาล),18.73414278068,98.96470854877,NT2,เชียงใหม่,D
10230435,CMI_HKO2_OLT01_(หารแก้ว),18.64404256297,98.92800092697,NT2,เชียงใหม่,D
10230436,CMI_TSTK_OLT01_(ทุ่งสะโตก),18.59208000000,98.84534400000,NT2,เชียงใหม่,D
10230437,CMI_CHST_OLT01_(ไชยสถาน ม.3),18.73500000000,99.04307854233,NT2,เชียงใหม่,D
1023044,CMI_WPE_OLT01_(ขังมุง ป่าเดื่อ),18.67985366287,98.98519754972,NT2,เชียงใหม่,D
10230443,CMI_KOVI_OLT01_(กุลพันธ์วิลล์ 9),18.69942014364,98.94873291817,NT2,เชียงใหม่,D
10230450,CMI_MAS3_OLT01_(แม่สอย ม.3),18.28986189165,98.64551815827,NT2,เชียงใหม่,D
10230452,cmi_nm16_olt01_(หนองมณฑา ม.16),18.68803512371,98.56705194171,NT2,เชียงใหม่,D
10230453,cmi_pl17_olt01_โป่งลมแรง ป่ากล้วย ม.17,18.64338858438,98.52172781188,NT2,เชียงใหม่,D
10230455,CMI_SWK7_OLT01_(บ้านสบวาก หมู่ 7),18.64199399132,98.37693310452,NT2,เชียงใหม่,D
10230456,cmi_phf_olt01_(ปางหินฝน),18.50892486877,98.23146154326,NT2,เชียงใหม่,D
10230457,cmi_khp12_olt01_(บ้านขุนปอน ห้วยวอก หมู่ 12),18.44773222516,98.26812632795,NT2,เชียงใหม่,D
10230461,cmi_mlg6_olt01_บ้านโม่งหลวง หมู่ 6),18.36224857265,98.43164683412,NT2,เชียงใหม่,D
10230463,cmi_yke8_olt01_(ยองกือ หมู่ 8),17.97480866536,98.38966549207,NT2,เชียงใหม่,D
10230465,cmi_uat6_olt01_(อูตูม หมู่ 6),17.86116094935,98.20984287021,NT2,เชียงใหม่,D
10230466,cmi_mhlg_olt01_(มะหินหลวง ม.19),17.86897159951,98.29834191093,NT2,เชียงใหม่,D
10230467,cmi_cmi4_olt01_(เชียงใหม่ 4/1),18.76883664390,98.97956845359,NT2,เชียงใหม่,C
10230468,cmi_naki3_olt01_(นาเกียน หมู่ 3),17.80531329820,98.15274836414,NT2,เชียงใหม่,D
1023047,OLT-บ้านหลวง ม.20,18.48586000000,98.67092000000,NT2,เชียงใหม่,D
10230474,cmi_hld5_olt01_(บ้านห้วยหล่อดูก หมู่ 5),17.41945936941,98.45814091840,NT2,เชียงใหม่,D
1023048,OLT_แม่แฮเหนือ_MHN3,18.79077471400,98.53052168710,NT2,เชียงใหม่,D
10230488,OLT บ่อหลวง(กิ่วลม),18.14742848384,98.34946841564,NT2,เชียงใหม่,D
1023049,CMI_BMA9_OLT01_(บ้านเมืองอาง ม.9),18.58521390753,98.62349212950,NT2,เชียงใหม่,D
10230498,cmi_cmi4_olt02_(เชียงใหม่ 4/2),18.76883664390,98.97956845359,NT2,เชียงใหม่,C
10162102133,OLT_NT1_วังเจ้า,16.67523200000,99.26463610000,NT1,ตาก,
10162102134,OLT_NT1_นาโบสถ์2,16.68554329636,99.14659391522,NT1,ตาก,D
10162184130,OLT_NT1_ปากทางเขื่อน,17.20497600000,99.12790830000,NT1,ตาก,C
10162184131,OLT_NT1_บ้านจัดสรร,17.20800000000,99.05401000000,NT1,ตาก,C
10162184132,OLT_NT1_บ้านตาก,17.04023700000,99.07699720000,NT1,ตาก,C
10162184135,OLT_NT1_หนองบัวเหนือ,16.93527000000,99.06780900000,NT1,ตาก,C
10162184136,OLT_NT1_บ้านโป่งแดง,17.05980000000,99.27613000000,NT1,ตาก,C
101621852,OLT_NT1_ไปรษณีย์ตาก,16.88183000000,99.12475770000,NT1,ตาก,C
101621882,OLT_NT1_พบพระ,16.39290000000,98.69193000000,NT1,ตาก,
101621883,OLT_NT1_อุ้มผาง,16.01827922900,98.86592420700,NT1,ตาก,D
101621884,OLT_NT1_ปะหละทะ,15.83836224591,98.84992117224,NT1,ตาก,
101621892,OLT_NT1_แม่ขมุน้อย,17.20597810000,98.31352226000,NT1,ตาก,D
101621893,OLT_NT1_แม่ต้าน,17.22753000000,98.22526110000,NT1,ตาก,D
101621894,OLT_NT1_แกละมื่อโจ๊ะ,17.22074000000,98.29232800000,NT1,ตาก,
101622332,OLT_NT1_ตาก2,16.89822000000,99.12716250000,NT1,ตาก,C
101622334,OLT_NT1_บ้านลานสาง,16.79800000000,99.03440000000,NT1,ตาก,
101622335,OLT_NT1_บ้านประดาง,16.76500000000,99.19210100000,NT1,ตาก,C
101622336,OLT_NT1_บ้านน้ำดิบ,16.91704604444,99.38055471883,NT1,ตาก,
101622432,OLT_NT1_แม่สอด2,16.71127000000,98.55633410000,NT1,ตาก,C
101622433,OLT_NT1_แม่กุ,16.62997000000,98.60042000000,NT1,ตาก,C
101622434,OLT_NT1_แม่โกนเกน,16.58856000000,98.58808000000,NT1,ตาก,
101622435,OLT_NT1_แม่ตาวกลาง,16.67784000000,98.57080300000,NT1,ตาก,D
101622436,OLT_NT1_ท่าอาจ,16.70256900000,98.51833160000,NT1,ตาก,
101622437,OLT_NT1_แม่ปะ,16.75888896068,98.58519586243,NT1,ตาก,
101622438,OLT_NT1_แม่กึ๊ดหลวง,16.80124000000,98.59818600000,NT1,ตาก,
101622439,OLT_NT1_แม่กาษา,16.87724000000,98.62538200000,NT1,ตาก,
1022316914,แม่สลิด 24k OLT,17.16213754234,99.12824223328,DE,ตาก,C
1022316915,tak-payt-24kolt01,17.14806734782,99.07119701195,DE,ตาก,D
1022316916,tak-wmn1-24kolt01,17.20230732597,99.12469098854,DE,ตาก,D
1022316917,อุุ้มผาง OLT 24k,16.01825893946,98.86584540430,DE,ตาก,C
1022316918,tak-mkl-24kolt01,16.80124725037,98.59813110827,DE,ตาก,D
1022316919,tak-mkm-24kolt01,16.79755482879,98.59478992729,DE,ตาก,D
1022316920,tak-mks-24kolt01,16.86876097411,98.62251977015,DE,ตาก,D
